#Tiempo	 Theta1 	 Theta2 	 P1 	 P2 	 x1 	 y1 	 x2 	 y2
0.261026	1.01897	1.54016	-1.05694	0.587807	0.425785	-0.262121	1.35134	-0.539555
0.262526	1.01543	1.54741	-1.06315	0.591356	0.424854	-0.263627	1.34957	-0.538946
0.264026	1.01191	1.55462	-1.06939	0.594936	0.423923	-0.265122	1.34778	-0.538332
0.265527	1.00841	1.56179	-1.07565	0.598544	0.422992	-0.266604	1.34596	-0.537713
0.267027	1.00493	1.56892	-1.08194	0.602178	0.422061	-0.268075	1.34412	-0.53709
0.268527	1.00147	1.57601	-1.08825	0.605835	0.421131	-0.269534	1.34226	-0.536463
0.270027	0.998026	1.58306	-1.09457	0.609515	0.420201	-0.270981	1.34037	-0.535832
0.271527	0.994606	1.59007	-1.10091	0.613215	0.419272	-0.272417	1.33845	-0.535196
0.273027	0.991206	1.59705	-1.10726	0.616933	0.418344	-0.273841	1.33651	-0.534557
0.274527	0.987826	1.60398	-1.11362	0.620668	0.417415	-0.275253	1.33456	-0.533915
0.276028	0.984465	1.61089	-1.12	0.624418	0.416488	-0.276654	1.33257	-0.53327
0.277528	0.981124	1.61775	-1.12639	0.628181	0.415561	-0.278044	1.33057	-0.532621
0.279028	0.977802	1.62458	-1.13278	0.631956	0.414635	-0.279423	1.32855	-0.53197
0.280528	0.974499	1.63137	-1.13918	0.635742	0.41371	-0.280791	1.3265	-0.531315
0.282028	0.971216	1.63812	-1.14558	0.639536	0.412786	-0.282148	1.32444	-0.530659
0.283528	0.967951	1.64484	-1.15199	0.643339	0.411863	-0.283494	1.32236	-0.53
0.285029	0.964706	1.65153	-1.15839	0.647148	0.410941	-0.284829	1.32025	-0.529338
0.286529	0.961479	1.65817	-1.1648	0.650962	0.410019	-0.286154	1.31813	-0.528675
0.288029	0.95827	1.66479	-1.17121	0.654781	0.409099	-0.287468	1.31599	-0.52801
0.289529	0.955079	1.67137	-1.17762	0.658603	0.40818	-0.288772	1.31383	-0.527342
0.291029	0.951907	1.67792	-1.18402	0.662427	0.407262	-0.290065	1.31166	-0.526674
0.292529	0.948753	1.68443	-1.19043	0.666252	0.406345	-0.291349	1.30946	-0.526003
0.294029	0.945616	1.69091	-1.19682	0.670078	0.405429	-0.292622	1.30726	-0.525332
0.29553	0.942497	1.69736	-1.20321	0.673902	0.404514	-0.293885	1.30503	-0.524659
0.29703	0.939395	1.70377	-1.2096	0.677725	0.403601	-0.295138	1.30279	-0.523985
0.29853	0.936311	1.71015	-1.21598	0.681546	0.402688	-0.296382	1.30053	-0.52331
0.30003	0.933244	1.7165	-1.22235	0.685363	0.401777	-0.297615	1.29826	-0.522634
0.30153	0.930193	1.72283	-1.22871	0.689177	0.400868	-0.29884	1.29597	-0.521957
0.30303	0.927159	1.72911	-1.23506	0.692986	0.399959	-0.300054	1.29367	-0.52128
0.30453	0.924142	1.73537	-1.2414	0.69679	0.399052	-0.30126	1.29135	-0.520602
0.306031	0.921141	1.7416	-1.24774	0.700588	0.398146	-0.302456	1.28902	-0.519923
0.307531	0.918156	1.7478	-1.25406	0.70438	0.397242	-0.303643	1.28667	-0.519245
0.309031	0.915188	1.75397	-1.26036	0.708164	0.396338	-0.304821	1.28431	-0.518565
0.310531	0.912235	1.76011	-1.26666	0.711941	0.395437	-0.30599	1.28194	-0.517886
0.312031	0.909297	1.76623	-1.27294	0.71571	0.394536	-0.30715	1.27955	-0.517207
0.313531	0.906375	1.77231	-1.27921	0.719471	0.393637	-0.308302	1.27716	-0.516527
0.315032	0.903469	1.77837	-1.28547	0.723222	0.392739	-0.309444	1.27475	-0.515848
0.316532	0.900578	1.78439	-1.29171	0.726964	0.391843	-0.310579	1.27232	-0.515169
0.318032	0.897701	1.7904	-1.29793	0.730696	0.390948	-0.311705	1.26989	-0.514489
0.319532	0.89484	1.79637	-1.30415	0.734418	0.390054	-0.312822	1.26744	-0.513811
0.321032	0.891993	1.80232	-1.31034	0.73813	0.389162	-0.313931	1.26498	-0.513132
0.322532	0.88916	1.80824	-1.31652	0.74183	0.388271	-0.315032	1.26251	-0.512454
0.324032	0.886342	1.81414	-1.32268	0.745519	0.387382	-0.316125	1.26003	-0.511777
0.325533	0.883538	1.82001	-1.32883	0.749197	0.386494	-0.31721	1.25754	-0.5111
0.327033	0.880748	1.82585	-1.33496	0.752863	0.385608	-0.318287	1.25504	-0.510424
0.328533	0.877972	1.83167	-1.34107	0.756517	0.384722	-0.319357	1.25253	-0.509748
0.330033	0.875209	1.83747	-1.34717	0.760158	0.383839	-0.320418	1.25	-0.509074
0.331533	0.87246	1.84324	-1.35324	0.763787	0.382957	-0.321472	1.24747	-0.5084
0.333033	0.869725	1.84899	-1.3593	0.767403	0.382076	-0.322518	1.24493	-0.507727
0.334533	0.867003	1.85472	-1.36535	0.771006	0.381196	-0.323557	1.24238	-0.507055
0.336034	0.864293	1.86042	-1.37137	0.774596	0.380318	-0.324589	1.23981	-0.506384
0.337534	0.861597	1.86609	-1.37737	0.778173	0.379442	-0.325613	1.23724	-0.505714
0.339034	0.858914	1.87175	-1.38336	0.781736	0.378567	-0.32663	1.23466	-0.505045
0.340534	0.856243	1.87738	-1.38932	0.785285	0.377693	-0.32764	1.23207	-0.504377
0.342034	0.853585	1.88299	-1.39527	0.78882	0.376821	-0.328643	1.22947	-0.50371
0.343534	0.850939	1.88858	-1.4012	0.792341	0.37595	-0.329639	1.22686	-0.503045
0.345035	0.848305	1.89415	-1.40711	0.795848	0.37508	-0.330628	1.22425	-0.502381
0.346535	0.845684	1.8997	-1.413	0.799341	0.374212	-0.33161	1.22162	-0.501718
0.348035	0.843074	1.90522	-1.41887	0.80282	0.373346	-0.332585	1.21899	-0.501057
0.349535	0.840477	1.91073	-1.42472	0.806284	0.372481	-0.333554	1.21635	-0.500397
0.351035	0.837891	1.91621	-1.43055	0.809733	0.371617	-0.334516	1.2137	-0.499738
0.352535	0.835316	1.92168	-1.43636	0.813168	0.370754	-0.335472	1.21104	-0.499081
0.354035	0.832754	1.92712	-1.44215	0.816588	0.369893	-0.336421	1.20838	-0.498426
0.355536	0.830202	1.93254	-1.44792	0.819993	0.369034	-0.337363	1.20571	-0.497772
0.357036	0.827662	1.93795	-1.45367	0.823384	0.368176	-0.3383	1.20303	-0.49712
0.358536	0.825133	1.94333	-1.4594	0.826759	0.367319	-0.33923	1.20034	-0.496469
0.360036	0.822615	1.9487	-1.46511	0.83012	0.366464	-0.340154	1.19765	-0.49582
0.361536	0.820107	1.95405	-1.4708	0.833466	0.36561	-0.341071	1.19495	-0.495173
0.363036	0.817611	1.95938	-1.47647	0.836796	0.364757	-0.341983	1.19224	-0.494528
0.364536	0.815125	1.96469	-1.48212	0.840112	0.363906	-0.342889	1.18952	-0.493884
0.366037	0.81265	1.96998	-1.48774	0.843412	0.363056	-0.343788	1.1868	-0.493242
0.367537	0.810185	1.97526	-1.49335	0.846697	0.362207	-0.344682	1.18407	-0.492602
0.369037	0.80773	1.98052	-1.49894	0.849967	0.36136	-0.34557	1.18134	-0.491964
0.370537	0.805286	1.98576	-1.50451	0.853222	0.360514	-0.346453	1.17859	-0.491328
0.372037	0.802852	1.99098	-1.51005	0.856462	0.35967	-0.347329	1.17585	-0.490694
0.373537	0.800427	1.99619	-1.51558	0.859686	0.358827	-0.3482	1.17309	-0.490061
0.375038	0.798013	2.00138	-1.52108	0.862896	0.357985	-0.349065	1.17033	-0.489431
0.376538	0.795609	2.00655	-1.52657	0.86609	0.357145	-0.349925	1.16757	-0.488803
0.378038	0.793214	2.01171	-1.53203	0.869269	0.356306	-0.350779	1.16479	-0.488177
0.379538	0.790829	2.01685	-1.53747	0.872433	0.355468	-0.351628	1.16201	-0.487552
0.381038	0.788453	2.02197	-1.5429	0.875582	0.354632	-0.352472	1.15923	-0.48693
0.382538	0.786087	2.02708	-1.5483	0.878715	0.353797	-0.35331	1.15644	-0.48631
0.384038	0.78373	2.03218	-1.55368	0.881834	0.352963	-0.354143	1.15365	-0.485693
0.385539	0.781382	2.03726	-1.55904	0.884937	0.352131	-0.35497	1.15084	-0.485077
0.387039	0.779043	2.04232	-1.56438	0.888025	0.3513	-0.355793	1.14804	-0.484463
0.388539	0.776714	2.04737	-1.5697	0.891098	0.35047	-0.35661	1.14523	-0.483852
0.390039	0.774393	2.0524	-1.575	0.894157	0.349641	-0.357423	1.14241	-0.483243
0.391539	0.772082	2.05742	-1.58028	0.8972	0.348814	-0.35823	1.13959	-0.482636
0.393039	0.769779	2.06243	-1.58554	0.900228	0.347988	-0.359032	1.13676	-0.482032
0.394539	0.767484	2.06742	-1.59077	0.903241	0.347164	-0.35983	1.13393	-0.48143
0.39604	0.765199	2.0724	-1.59599	0.906239	0.34634	-0.360622	1.13109	-0.48083
0.39754	0.762922	2.07736	-1.60119	0.909223	0.345518	-0.36141	1.12824	-0.480232
0.39904	0.760653	2.08231	-1.60636	0.912191	0.344697	-0.362193	1.1254	-0.479637
0.40054	0.758393	2.08725	-1.61152	0.915145	0.343878	-0.362971	1.12254	-0.479044
0.40204	0.756141	2.09217	-1.61666	0.918084	0.34306	-0.363744	1.11969	-0.478454
0.40354	0.753898	2.09708	-1.62177	0.921008	0.342243	-0.364513	1.11683	-0.477866
0.405041	0.751662	2.10197	-1.62687	0.923918	0.341427	-0.365277	1.11396	-0.47728
0.406541	0.749435	2.10686	-1.63194	0.926813	0.340612	-0.366037	1.11109	-0.476697
0.408041	0.747215	2.11173	-1.637	0.929693	0.339799	-0.366792	1.10821	-0.476116
0.409541	0.745004	2.11659	-1.64203	0.932559	0.338987	-0.367543	1.10533	-0.475538
0.411041	0.7428	2.12143	-1.64705	0.93541	0.338177	-0.368289	1.10245	-0.474962
0.412541	0.740604	2.12627	-1.65204	0.938247	0.337367	-0.369031	1.09956	-0.474389
